GEOID,sovi,rank,fema_region
g22103,-4.321435016867376,482.0,FEMA_6
g22105,-2.033929650918623,404.0,FEMA_6
g22107,1.7744638224592715,104.0,FEMA_6
g22109,-3.263900967020346,460.0,FEMA_6
g22111,-1.4176630362780154,378.0,FEMA_6
g22113,-2.346570245074547,419.0,FEMA_6
g22115,-2.344716695677919,418.0,FEMA_6
g22117,0.9209770291793651,169.0,FEMA_6
g22119,-0.49362859418359467,305.0,FEMA_6
g22121,-3.415207287607081,466.0,FEMA_6
g22123,0.9189190153712755,171.0,FEMA_6
g22125,-8.444364791085741,501.0,FEMA_6
g22127,-1.1802572332092474,360.0,FEMA_6
g23001,0.028081378756113412,31.0,FEMA_1
g23003,5.550409985516328,3.0,FEMA_1
g23005,-1.9770269373932623,58.0,FEMA_1
g23007,0.7190733844361573,20.0,FEMA_1
g23009,-0.40805721722043753,41.0,FEMA_1
g23011,0.7492463143292614,19.0,FEMA_1
g23013,-0.23407198357096481,38.0,FEMA_1
g23015,1.3336033543002535,17.0,FEMA_1
g23017,1.4768237382497493,16.0,FEMA_1
g23019,0.3064055729065139,27.0,FEMA_1
g23021,3.6296347633164996,5.0,FEMA_1
g23023,-1.4609237930218226,51.0,FEMA_1
g23025,2.1683341974065167,11.0,FEMA_1
g23027,-0.38104460655223593,40.0,FEMA_1
g23029,7.755819478622182,1.0,FEMA_1
g23031,-1.8064771174534497,55.0,FEMA_1
g24001,0.15303560247002115,122.0,FEMA_3
g24003,-0.340718394300045,156.0,FEMA_3
g24005,-0.11865379737213705,148.0,FEMA_3
g24009,-4.451116365760629,277.0,FEMA_3
g24011,0.01850107510194926,133.0,FEMA_3
g24013,-4.246501766018706,274.0,FEMA_3
g24015,-2.307177257048926,237.0,FEMA_3
g24017,-4.027986051541151,269.0,FEMA_3
g24019,0.9935467702574525,84.0,FEMA_3
g24021,-3.751069866635941,263.0,FEMA_3
g24023,1.1000776940418744,82.0,FEMA_3
g24025,-4.09486334595702,270.0,FEMA_3
g24027,-5.397972166615923,282.0,FEMA_3
g24029,1.6277185559742764,69.0,FEMA_3
g24031,-0.32870654573835845,155.0,FEMA_3
g24033,1.1194373587720254,79.0,FEMA_3
g24035,-3.5856855536497143,258.0,FEMA_3
g24037,-3.510410274862599,257.0,FEMA_3
g24039,4.45922289890876,19.0,FEMA_3
g24041,0.5491201386065726,98.0,FEMA_3
g24043,-0.7315225220984424,180.0,FEMA_3
g24045,0.13121719215786215,123.0,FEMA_3
g24047,3.787319428611724,24.0,FEMA_3
g24510,3.2857993388780056,29.0,FEMA_3
g25001,2.1269258253762358,13.0,FEMA_1
g25003,2.403514505980782,7.0,FEMA_1
g25005,3.0620450533410395,6.0,FEMA_1
g25007,-1.076430295551471,49.0,FEMA_1
g25009,2.285841565920645,9.0,FEMA_1
g25011,-0.32287692374086907,39.0,FEMA_1
g25013,5.704092769695163,2.0,FEMA_1
g25015,-0.7948813913227104,45.0,FEMA_1
g25017,-0.602937255354566,42.0,FEMA_1
g25019,-7.984090144035178,67.0,FEMA_1
g25021,0.5168333050805345,23.0,FEMA_1
g25023,0.029974335953960318,30.0,FEMA_1
g25025,2.2942308578560455,8.0,FEMA_1
g25027,0.6883834283763981,22.0,FEMA_1
g26001,4.1614507815971455,23.0,FEMA_5
g26003,-0.3848869260554735,294.0,FEMA_5
g26005,-1.64179016201552,401.0,FEMA_5
g26007,1.625753978729885,116.0,FEMA_5
g26009,1.3248728776685847,139.0,FEMA_5
g26011,1.073927992444345,161.0,FEMA_5
g26013,1.3655274060898033,135.0,FEMA_5
g26015,-2.95732266898793,473.0,FEMA_5
g26017,1.2580530558079306,147.0,FEMA_5
g26019,1.3347676158507573,137.0,FEMA_5
g26021,2.538200021596917,68.0,FEMA_5
g26023,-0.4374390080427082,303.0,FEMA_5
g26025,2.0049232172198312,93.0,FEMA_5
g26027,-0.6689863487511485,327.0,FEMA_5
g26029,0.5283309840187884,210.0,FEMA_5
g26031,2.0736746899986467,87.0,FEMA_5
g26033,-0.7809578637679175,338.0,FEMA_5
g26035,3.441268543501135,37.0,FEMA_5
g26037,-2.976953890269016,475.0,FEMA_5
g26039,1.463054530033556,128.0,FEMA_5
g26041,1.394527179357629,131.0,FEMA_5
g26043,0.0505730323830651,245.0,FEMA_5
g26045,-1.2864543550704792,379.0,FEMA_5
g26047,-0.9709039849846521,352.0,FEMA_5
g26049,2.0015584939515896,94.0,FEMA_5
g26051,1.8564462151046366,103.0,FEMA_5
g26053,2.2875824506573306,78.0,FEMA_5
g26055,-1.9158007854451804,416.0,FEMA_5
g26057,-1.0512781508073101,359.0,FEMA_5
g26059,0.0026496189143568882,253.0,FEMA_5
g26061,-2.0289918085231404,424.0,FEMA_5
g26063,2.546779394231497,67.0,FEMA_5
g26065,0.5676073194779034,205.0,FEMA_5
g26067,-3.223392166218323,486.0,FEMA_5
g26069,4.492904546839704,19.0,FEMA_5
g26071,5.1314794729958235,14.0,FEMA_5
g26073,-0.1127802789026342,265.0,FEMA_5
g26075,-0.719793162266985,331.0,FEMA_5
g26077,-0.5280214076025939,315.0,FEMA_5
g26079,0.028175129159671464,251.0,FEMA_5
g26081,0.5668248162410695,206.0,FEMA_5
g26083,1.7484254596067945,108.0,FEMA_5
g26085,5.093649237750254,15.0,FEMA_5
g26087,-3.022733436386519,477.0,FEMA_5
g26089,0.6653020332952589,199.0,FEMA_5
g26091,-0.14263233047984292,270.0,FEMA_5
g26093,-5.777241220449277,515.0,FEMA_5
g26095,-2.3001928239447147,442.0,FEMA_5
g26097,5.690064487113787,10.0,FEMA_5
g26099,0.7014836437329264,192.0,FEMA_5
g26101,0.7672933404362234,186.0,FEMA_5
g26103,-1.1711414713773265,373.0,FEMA_5
g26105,2.4037453874942964,76.0,FEMA_5
g26107,-0.9380541679915181,349.0,FEMA_5
g26109,1.7406552327290812,109.0,FEMA_5
g26111,-3.042611769116575,479.0,FEMA_5
g26113,0.4082869086643351,220.0,FEMA_5
g26115,-2.0784855099464465,428.0,FEMA_5
g26117,-1.5139712045560891,394.0,FEMA_5
g26119,4.431898537001182,20.0,FEMA_5
g26121,1.510119350915991,125.0,FEMA_5
g26123,-0.054586229822533416,258.0,FEMA_5
g26125,-2.2190238530033097,438.0,FEMA_5
g26127,3.819805195454494,29.0,FEMA_5
g26129,4.278012514773319,22.0,FEMA_5
g26131,2.7148467968118637,60.0,FEMA_5
g26133,1.342475396117003,136.0,FEMA_5
g26135,4.425920479657612,21.0,FEMA_5
g26137,0.13189095304938797,236.0,FEMA_5
g26139,-2.1734572295084367,433.0,FEMA_5
g26141,3.4178562351731374,40.0,FEMA_5
g26143,5.2457444316536685,13.0,FEMA_5
g26145,2.710224307409667,61.0,FEMA_5
g26147,-0.7209329329247022,332.0,FEMA_5
g26149,0.9574305618144217,167.0,FEMA_5
g26151,1.0617192551802126,163.0,FEMA_5
g26153,4.80205394332863,17.0,FEMA_5
g26155,-0.6524517877264164,324.0,FEMA_5
g26157,-0.3767286592791954,293.0,FEMA_5
g26159,1.9691459115812417,96.0,FEMA_5
g26161,-3.4884498993325286,492.0,FEMA_5
g26163,6.183506950059305,8.0,FEMA_5
g26165,0.23574888736345884,228.0,FEMA_5
g27001,3.210878773516315,45.0,FEMA_5
g27003,-4.138930704363766,499.0,FEMA_5
g27005,1.2958964561567852,143.0,FEMA_5
g27007,2.808264802189182,58.0,FEMA_5
g27009,-1.6965748368309244,404.0,FEMA_5
g27011,5.0168790055500825,16.0,FEMA_5
g27013,-2.6716623994521718,455.0,FEMA_5
g27015,0.7130584518813846,188.0,FEMA_5
g27017,-1.7871640375375766,410.0,FEMA_5
g27019,-6.601313660493652,522.0,FEMA_5
g27021,2.030335208766462,91.0,FEMA_5
g27023,2.049089212571892,90.0,FEMA_5
g27025,-5.487140795250349,512.0,FEMA_5
g27027,-1.3320781706739544,383.0,FEMA_5
g27029,2.010167315255326,92.0,FEMA_5
g27031,1.393792290520655,132.0,FEMA_5
g27033,3.7700068020418454,31.0,FEMA_5
g27035,-0.11448121313644463,266.0,FEMA_5
g27037,-3.8854410768166296,497.0,FEMA_5
g27039,-2.789741575673542,460.0,FEMA_5
g27041,-1.0584161450878233,361.0,FEMA_5
g27043,2.5027818648610785,71.0,FEMA_5
g27045,1.9488490029664942,98.0,FEMA_5
g27047,3.171951190824064,47.0,FEMA_5
g27049,-0.9981875706663941,354.0,FEMA_5
g27051,2.4693430246809327,73.0,FEMA_5
g27053,-0.22810253834084926,279.0,FEMA_5
g27055,-0.17059686567961907,274.0,FEMA_5
g27057,0.03910130793750935,247.0,FEMA_5
g27059,-3.6284530940312005,493.0,FEMA_5
g27061,0.5837055270873894,203.0,FEMA_5
g27063,0.37756892327788244,223.0,FEMA_5
g27065,-1.3748312714445046,386.0,FEMA_5
g27067,1.5136518378456827,124.0,FEMA_5
g27069,2.57361399165658,66.0,FEMA_5
g27071,1.4250115807551582,130.0,FEMA_5
g27073,1.661996551898993,114.0,FEMA_5
g27075,1.5610409990320258,120.0,FEMA_5
g27077,-1.252585334035869,377.0,FEMA_5
g27079,-1.8638494736353757,414.0,FEMA_5
g27081,2.1324190902363305,86.0,FEMA_5
g27083,0.8693897886279737,176.0,FEMA_5
g27085,-1.699736928663692,405.0,FEMA_5
g27087,11.461137622923706,2.0,FEMA_5
g27089,-0.42669723965696255,300.0,FEMA_5
g27091,1.9655913271009837,97.0,FEMA_5
g27093,-1.613365632492759,400.0,FEMA_5
g27095,0.4058837021450442,221.0,FEMA_5
g27097,-0.30248583726415296,288.0,FEMA_5
g27099,2.822180617689213,54.0,FEMA_5
g27101,2.2045570494334044,81.0,FEMA_5
g27103,-3.229102164043491,487.0,FEMA_5
g27105,6.523485241077912,6.0,FEMA_5
g27107,2.8814964354750043,53.0,FEMA_5
g27109,-2.0774379694852554,427.0,FEMA_5
g27111,1.1639064449785717,153.0,FEMA_5
g27113,-0.3132434929504341,289.0,FEMA_5
g27115,-1.7250961820954227,407.0,FEMA_5
g27117,3.3419018404490397,41.0,FEMA_5
g27119,1.3276603613842946,138.0,FEMA_5
g27121,-0.058250845813221874,260.0,FEMA_5
g27123,3.8091127953781716,30.0,FEMA_5
g27125,-0.1469030895207728,271.0,FEMA_5
g27127,1.9321000482302817,99.0,FEMA_5
g27129,1.7374919851012116,110.0,FEMA_5
g27131,-1.8674032211589875,415.0,FEMA_5
g27133,1.8200365614739127,105.0,FEMA_5
g27135,-2.2319287269695263,439.0,FEMA_5
g27137,0.6776512688205363,195.0,FEMA_5
g27139,-5.906528882439882,517.0,FEMA_5
g27141,-5.95513449823126,520.0,FEMA_5
g27143,0.6715465262702063,196.0,FEMA_5
g27145,-2.8367945801094763,468.0,FEMA_5
g27147,-0.42411608006796797,298.0,FEMA_5
g27149,-0.5447809138424989,316.0,FEMA_5
g27151,0.476069891217495,213.0,FEMA_5
g27153,0.6658733322567161,198.0,FEMA_5
g27155,3.527071670159085,36.0,FEMA_5
g27157,-1.317962882054047,381.0,FEMA_5
g27159,3.2546179767371646,44.0,FEMA_5
g27161,-0.3303949454975563,292.0,FEMA_5
g27163,-5.597390377123134,514.0,FEMA_5
g27165,5.261512514760295,12.0,FEMA_5
g27167,0.56041606972236,208.0,FEMA_5
g27169,-1.201460094972773,375.0,FEMA_5
g27171,-5.570521326557921,513.0,FEMA_5
g27173,1.2589919565636787,146.0,FEMA_5
g28001,2.07964834607354,129.0,FEMA_4
g28003,-1.105151924034103,507.0,FEMA_4
g28005,0.08382581704782133,346.0,FEMA_4
g28007,0.9915077052064513,230.0,FEMA_4
g28009,-2.094533486446664,613.0,FEMA_4
g28011,1.2602808599903974,191.0,FEMA_4
g28013,1.225417751490996,195.0,FEMA_4
g28015,-0.4040254373867561,412.0,FEMA_4
g28017,0.13385475379437933,339.0,FEMA_4
g28019,1.2354755250954705,194.0,FEMA_4
g28021,1.356589924368828,185.0,FEMA_4
g28023,-2.1342595290438138,617.0,FEMA_4
g28025,-1.3104251461506142,539.0,FEMA_4
g28027,3.4099855917257322,53.0,FEMA_4
g28029,-1.7330666228093368,591.0,FEMA_4
g28031,-0.8625534858862443,479.0,FEMA_4
g28033,-5.4024783413238735,719.0,FEMA_4
g28035,-0.5181049448423258,431.0,FEMA_4
g28037,-0.7204845546472218,458.0,FEMA_4
g28039,-4.433256558731836,706.0,FEMA_4
g28041,-0.049878355823380405,363.0,FEMA_4
g28043,-0.850918319804024,476.0,FEMA_4
g28045,-1.1505107184257013,515.0,FEMA_4
g28047,-0.30777106818176325,399.0,FEMA_4
g28049,-0.9711636535588332,490.0,FEMA_4
g28051,1.2886409156132401,190.0,FEMA_4
g28053,3.3082148061571446,58.0,FEMA_4
g28055,2.343475491643973,115.0,FEMA_4
g28057,-2.9408466321697655,659.0,FEMA_4
g28059,-2.452002786518823,638.0,FEMA_4
g28061,-1.6619985587225026,582.0,FEMA_4
g28063,3.9076171492771783,42.0,FEMA_4
g28065,-0.7615526567621758,462.0,FEMA_4
g28067,-1.560410071224118,568.0,FEMA_4
g28069,3.6919669987266777,47.0,FEMA_4
g28071,-2.669327681014764,645.0,FEMA_4
g28073,-5.040257147172721,715.0,FEMA_4
g28075,-0.6239368206201207,444.0,FEMA_4
g28077,-3.010467853683067,664.0,FEMA_4
g28079,1.6303012925038458,156.0,FEMA_4
g28081,-2.2748126539172047,626.0,FEMA_4
g28083,4.092980082901388,41.0,FEMA_4
g28085,-1.6466879253130182,580.0,FEMA_4
g28087,-0.34293635744781137,405.0,FEMA_4
g28089,-5.800509300740755,726.0,FEMA_4
g28091,-0.5036454232781808,427.0,FEMA_4
g28093,-1.2951875820938497,534.0,FEMA_4
g28095,-1.6457783150343261,579.0,FEMA_4
g28097,-0.2265594326595044,384.0,FEMA_4
g28099,7.81414117971632,8.0,FEMA_4
g28101,0.6472486772643009,268.0,FEMA_4
g28103,1.5480882537867897,163.0,FEMA_4
g28105,-1.1609193696702738,517.0,FEMA_4
g28107,-1.5344652988292296,566.0,FEMA_4
g28109,-1.9724010403474734,605.0,FEMA_4
g28111,-2.728176531405778,649.0,FEMA_4
g28113,-0.15860258295401755,377.0,FEMA_4
g28115,-3.071666953148429,668.0,FEMA_4
g28117,-1.5208868963417275,562.0,FEMA_4
g28119,2.96396300013128,73.0,FEMA_4
g28121,-4.993375738303147,714.0,FEMA_4
g28123,-0.4598324512240062,420.0,FEMA_4
g28125,4.168409747332174,39.0,FEMA_4
g28127,-0.262540841214651,389.0,FEMA_4
g28129,-3.10355575980843,671.0,FEMA_4
g28131,-2.7874247765165534,653.0,FEMA_4
g28133,1.047171176456419,223.0,FEMA_4
g28135,4.170229867894243,38.0,FEMA_4
g28137,-1.9657680723541486,604.0,FEMA_4
g28139,-2.076873778374731,612.0,FEMA_4
g28141,-0.48584807878165154,424.0,FEMA_4
g28143,5.002367111986056,25.0,FEMA_4
g28145,-2.1316746418735297,616.0,FEMA_4
g28147,-1.636623836390542,576.0,FEMA_4
g28149,-0.3326670918488684,403.0,FEMA_4
g28151,1.7932041293484067,144.0,FEMA_4
g28153,-1.8271041134361146,597.0,FEMA_4
g28155,-1.0878879589458428,505.0,FEMA_4
g28157,4.402353168686589,32.0,FEMA_4
g28159,0.28044513235138385,312.0,FEMA_4
g28161,0.1831937522091573,331.0,FEMA_4
g28163,2.4006226145676175,109.0,FEMA_4
g29001,1.838696812171483,83.0,FEMA_7
g29003,-2.2850634472962232,338.0,FEMA_7
g29005,-1.297525969765381,300.0,FEMA_7
g29007,3.5462173119727143,23.0,FEMA_7
g29009,0.3491772438601958,182.0,FEMA_7
g29011,0.25022066212096095,185.0,FEMA_7
g29013,0.3438961889905861,184.0,FEMA_7
g29015,-0.19550911786663838,222.0,FEMA_7
g29017,-0.7924609539529693,265.0,FEMA_7
g29019,-2.3131353643886094,339.0,FEMA_7
g29021,1.7964043094335373,87.0,FEMA_7
g29023,4.412583133526015,13.0,FEMA_7
g29025,-0.49672951996508874,249.0,FEMA_7
g29027,-2.4757128587654877,348.0,FEMA_7
g29029,-1.8735660485824486,327.0,FEMA_7
g29031,0.9835086433195832,138.0,FEMA_7
g29033,-0.1306706759913111,216.0,FEMA_7
g29035,4.139835207255812,15.0,FEMA_7
g29037,-2.7218130533318527,358.0,FEMA_7
g29039,0.9545998560587051,141.0,FEMA_7
g29041,2.4221449921857925,51.0,FEMA_7
g29043,-2.893625471132875,364.0,FEMA_7
g29045,-0.2245994823592557,226.0,FEMA_7
g29047,-2.350319768513362,341.0,FEMA_7
g29049,-1.026233800924427,282.0,FEMA_7
g29051,-0.896177807437352,275.0,FEMA_7
g29053,-0.9050587761614043,276.0,FEMA_7
g29055,1.7063559547565075,92.0,FEMA_7
g29057,1.4790403466046014,107.0,FEMA_7
g29059,0.5303994372319228,166.0,FEMA_7
g29061,-1.2328342020394416,296.0,FEMA_7
g29063,-7.27946223244,410.0,FEMA_7
g29065,1.976248797190224,71.0,FEMA_7
g29067,0.19620061982443182,190.0,FEMA_7
g29069,7.650418381725915,4.0,FEMA_7
g29071,-1.64185830042809,318.0,FEMA_7
g29073,0.8564819990026928,147.0,FEMA_7
g29075,3.12732856716119,34.0,FEMA_7
g29077,0.5595681894485429,162.0,FEMA_7
g29079,2.8553229809549223,41.0,FEMA_7
g29081,0.42001819705453186,180.0,FEMA_7
g29083,1.1295053044944412,129.0,FEMA_7
g29085,0.961315024201814,140.0,FEMA_7
g29087,0.8361813123058925,148.0,FEMA_7
g29089,1.197266250827813,124.0,FEMA_7
g29091,2.181605961766942,62.0,FEMA_7
g29093,3.5303496901299343,24.0,FEMA_7
g29095,3.0160372591316573,37.0,FEMA_7
g29097,3.1160500200338292,35.0,FEMA_7
g29099,-2.554304427094245,351.0,FEMA_7
g29101,-2.4255218266383682,346.0,FEMA_7
g29103,1.3343504421805885,116.0,FEMA_7
g29105,1.177009694593228,127.0,FEMA_7
g29107,-0.5011707792037683,250.0,FEMA_7
g29109,1.8129562621060735,84.0,FEMA_7
g29111,0.9474424654791653,142.0,FEMA_7
g29113,-2.4495266925607195,347.0,FEMA_7
g29115,1.964925528821482,72.0,FEMA_7
g29117,4.260873979534864,14.0,FEMA_7
g29119,2.5020803730927903,50.0,FEMA_7
g29121,2.2314568718403827,61.0,FEMA_7
g29123,2.697971345875348,47.0,FEMA_7
g29125,-0.6338278298638222,256.0,FEMA_7
g29127,3.4259632066584835,26.0,FEMA_7
g29129,1.5959677165708435,97.0,FEMA_7
g29131,0.5217121709042805,167.0,FEMA_7
g29133,5.469310635469598,10.0,FEMA_7
g29135,-1.6580083458232608,319.0,FEMA_7
g29137,0.9055597998797129,145.0,FEMA_7
g29139,1.6223263174254163,96.0,FEMA_7
g29141,0.7334714143408946,153.0,FEMA_7
g29143,7.313249640874872,6.0,FEMA_7
g29145,0.4825459903156436,172.0,FEMA_7
g29147,0.03482583184395205,201.0,FEMA_7
g29149,1.3794031595585103,112.0,FEMA_7
g29151,-3.6291379514238367,377.0,FEMA_7
g29153,1.7951210497947483,88.0,FEMA_7
g29155,9.761933035993817,2.0,FEMA_7
g29157,-1.3550446641201916,302.0,FEMA_7
g29159,1.4797821949441556,106.0,FEMA_7
g29161,-1.1848836539302483,291.0,FEMA_7
g29163,-0.20899606624334655,223.0,FEMA_7
g29165,-4.678675350514705,399.0,FEMA_7
g29167,-0.08550451289612876,212.0,FEMA_7
g29169,-4.63589527186836,398.0,FEMA_7
g29171,0.012490248427842937,204.0,FEMA_7
g29173,-2.621583999045668,354.0,FEMA_7
g29175,-0.028232292062740916,208.0,FEMA_7
g29177,-1.3415479846513778,301.0,FEMA_7
g29179,2.706598856609439,46.0,FEMA_7
g29181,3.7846536431007385,20.0,FEMA_7
g29183,-5.267765227608564,405.0,FEMA_7
g29185,1.9038826167490508,81.0,FEMA_7
g29186,-2.812212056239282,359.0,FEMA_7
g29187,-0.7956648162222455,266.0,FEMA_7
g29189,-0.09349035833579666,213.0,FEMA_7
g29195,3.471042701648437,25.0,FEMA_7
g29197,3.3939976133141387,28.0,FEMA_7
g29199,1.9081511722531412,79.0,FEMA_7
g29201,3.9783065543499814,18.0,FEMA_7
g29203,1.306390397776325,117.0,FEMA_7
g29205,1.546043437788301,103.0,FEMA_7
g29207,2.0751101634504923,67.0,FEMA_7
g29209,0.14067453569393318,196.0,FEMA_7
g29211,3.814566688774985,19.0,FEMA_7
g29213,1.2800431440312583,120.0,FEMA_7
g29215,0.5675163398763511,160.0,FEMA_7
g29217,4.088053652285927,16.0,FEMA_7
g29219,-1.9591116563859445,329.0,FEMA_7
g29221,1.7570031531723758,89.0,FEMA_7
g29223,1.9137524770923648,78.0,FEMA_7
g29225,-0.946029792352812,278.0,FEMA_7
g29227,2.755441245051199,44.0,FEMA_7
g29229,2.6141914302591704,48.0,FEMA_7
g29510,9.598494910955376,3.0,FEMA_7
g30001,-0.4858692233657478,155.0,FEMA_8
g30003,1.747458992956354,63.0,FEMA_8
g30005,1.441430744960186,70.0,FEMA_8
g30007,-0.37067252697203834,147.0,FEMA_8
g30009,1.0908185667872923,85.0,FEMA_8
g30011,1.3660732277293282,74.0,FEMA_8
g30013,1.1162863974802086,84.0,FEMA_8
g30015,0.5773373974406001,103.0,FEMA_8
g30017,0.7286178594509205,98.0,FEMA_8
g30019,-0.41016471961407114,149.0,FEMA_8
g30021,-1.317579022903641,193.0,FEMA_8
g30023,3.613432759357429,28.0,FEMA_8
g30025,-1.9663089164814505,222.0,FEMA_8
g30027,0.16199800645365414,124.0,FEMA_8
g30029,0.22298037067496668,119.0,FEMA_8
g30031,-4.368728745810611,281.0,FEMA_8
g30033,1.127665213857436,83.0,FEMA_8
g30035,2.5614741115192214,47.0,FEMA_8
g30037,2.88035942777066,41.0,FEMA_8
g30039,4.043777332341213,24.0,FEMA_8
g30041,-0.6836258620475641,165.0,FEMA_8
g30043,-1.8774411124532564,218.0,FEMA_8
g30045,2.0542419788329793,52.0,FEMA_8
g30047,3.424646709376343,32.0,FEMA_8
g30049,-0.2661795522552539,145.0,FEMA_8
g30051,6.335095516644769,7.0,FEMA_8
g30053,3.571495064604659,29.0,FEMA_8
g30055,-3.1020106882739844,259.0,FEMA_8
g30057,-0.7198227017003236,168.0,FEMA_8
g30059,2.8599014612422007,42.0,FEMA_8
g30061,6.7189235022620775,6.0,FEMA_8
g30063,-1.3136807403936455,192.0,FEMA_8
g30065,1.3360693713255363,75.0,FEMA_8
g30067,1.259486269406461,76.0,FEMA_8
g30069,-0.19058661495909646,143.0,FEMA_8
g30071,1.1303344670812627,82.0,FEMA_8
g30073,1.8503825661491966,58.0,FEMA_8
g30075,-2.1556635460701417,231.0,FEMA_8
g30077,-3.0037146229130762,255.0,FEMA_8
g30079,4.833157324592634,16.0,FEMA_8
g30081,2.308106037443336,50.0,FEMA_8
g30083,-4.541917938457894,285.0,FEMA_8
g30085,0.7820417301254362,96.0,FEMA_8
g30087,0.7100851961185425,101.0,FEMA_8
g30089,4.325753939975209,22.0,FEMA_8
g30091,-1.44834292926675,199.0,FEMA_8
g30093,0.6348030481887896,102.0,FEMA_8
g30095,-2.05084438751456,228.0,FEMA_8
g30097,-2.2438186617726017,234.0,FEMA_8
g30099,1.2087953354310128,77.0,FEMA_8
g30101,-2.843184166955373,248.0,FEMA_8
g30103,-0.41221483735487774,150.0,FEMA_8
g30105,1.965720760909648,54.0,FEMA_8
g30107,4.688233449048598,18.0,FEMA_8
g30109,-1.7641691745431611,214.0,FEMA_8
g30111,-0.5185243370468703,157.0,FEMA_8
g31001,-0.5882756744314651,254.0,FEMA_7
g31003,-0.5686032837162529,253.0,FEMA_7
g31005,-4.857532583085108,400.0,FEMA_7
g31007,-1.2259268606769624,294.0,FEMA_7
g31009,-1.7785354985976223,323.0,FEMA_7
g31011,-1.4363459901565123,309.0,FEMA_7
g31013,1.6739976689126506,94.0,FEMA_7
g31015,-2.409768966019373,345.0,FEMA_7
g31017,0.7737187060202215,151.0,FEMA_7
g31019,-1.4990061047323042,313.0,FEMA_7
g31021,-0.3950269230565162,240.0,FEMA_7
g31023,-2.5458330713687816,350.0,FEMA_7
g31025,-5.227222985671131,404.0,FEMA_7
g31027,-2.104879757504455,332.0,FEMA_7
g31029,1.955920283406062,74.0,FEMA_7
g31031,-1.2224284478872938,293.0,FEMA_7
g31033,-1.79162396031741,324.0,FEMA_7
g31035,-0.2970291934846033,233.0,FEMA_7
g31037,5.082558298459375,12.0,FEMA_7
g31039,-0.1404390657930819,217.0,FEMA_7
g31041,-1.4155978801786815,307.0,FEMA_7
g31043,5.772355068532814,8.0,FEMA_7
g31045,0.972895697300681,139.0,FEMA_7
g31047,3.5953501078480783,21.0,FEMA_7
g31049,-1.0713746778972724,284.0,FEMA_7
g31051,1.9536086274046647,75.0,FEMA_7
g31053,1.9582473759260735,73.0,FEMA_7
g31055,0.4670914362517637,176.0,FEMA_7
g31057,-1.481653842802518,312.0,FEMA_7
g31059,-0.02755540692175895,207.0,FEMA_7
g31061,-0.5372708881099086,251.0,FEMA_7
g31063,-3.9742332371830766,390.0,FEMA_7
g31065,1.7370919752449188,90.0,FEMA_7
g31067,0.5539358356214789,163.0,FEMA_7
g31069,-0.8417213644014748,271.0,FEMA_7
g31071,0.44182923388548445,178.0,FEMA_7
g31073,-2.8971061735020065,365.0,FEMA_7
g31075,-3.7626699795119745,382.0,FEMA_7
g31077,-0.007924260546191442,206.0,FEMA_7
g31079,3.357567600798734,29.0,FEMA_7
g31081,-2.9203925600652902,366.0,FEMA_7
g31083,-3.6302534157801776,378.0,FEMA_7
g31085,-5.4255137803071545,406.0,FEMA_7
g31087,-1.8037401246501115,325.0,FEMA_7
g31089,-1.444117343072026,310.0,FEMA_7
g31091,-3.7095580622963937,380.0,FEMA_7
g31093,-3.66303343525507,379.0,FEMA_7
g31095,1.720173788276262,91.0,FEMA_7
g31097,-4.165570107629164,392.0,FEMA_7
g31099,-3.1006383270631552,370.0,FEMA_7
g31101,-2.051906922888011,330.0,FEMA_7
g31103,-1.7532995339072104,322.0,FEMA_7
g31105,-0.1656913273222328,220.0,FEMA_7
g31107,2.941746491631645,40.0,FEMA_7
g31109,-2.4087821037146755,344.0,FEMA_7
g31111,-0.8754118697085547,274.0,FEMA_7
g31113,-2.6759413726766192,356.0,FEMA_7
g31115,-7.5447393264864075,411.0,FEMA_7
g31117,-4.420820438539518,396.0,FEMA_7
g31119,2.1057308249391213,66.0,FEMA_7
g31121,-0.2923671321089929,232.0,FEMA_7
g31123,1.4966274563840365,105.0,FEMA_7
g31125,1.5843443768882066,99.0,FEMA_7
g31127,-1.2439344127886298,297.0,FEMA_7
g31129,1.1449106343862718,128.0,FEMA_7
g31131,0.0021490422583620994,205.0,FEMA_7
g31133,-0.2433427432957419,230.0,FEMA_7
g31135,-2.828196310323364,361.0,FEMA_7
g31137,-0.9965755284065647,281.0,FEMA_7
g31139,-2.481486985574854,349.0,FEMA_7
g31141,-0.23547778742380432,229.0,FEMA_7
g31143,-1.2617278381969148,298.0,FEMA_7
g31145,-1.3661151585536833,303.0,FEMA_7
g31147,1.9962783770105292,69.0,FEMA_7
g31149,-1.2285173071023352,295.0,FEMA_7
g31151,1.4634761211620289,108.0,FEMA_7
g31153,-4.057840846909562,391.0,FEMA_7
g31155,-4.447791830231046,397.0,FEMA_7
g31157,4.043195019640125,17.0,FEMA_7
g31159,-5.182034264508688,403.0,FEMA_7
g31161,3.3373015506462522,31.0,FEMA_7
g31163,-0.7332533932234199,260.0,FEMA_7
g31165,-3.970268960454726,389.0,FEMA_7
g31167,-2.8237326119095023,360.0,FEMA_7
g31169,0.6076621332693974,156.0,FEMA_7
g31171,-3.8840398712953554,384.0,FEMA_7
g31173,17.870445273704377,1.0,FEMA_7
g31175,0.45094577020298504,177.0,FEMA_7
g31177,-5.007419809042951,401.0,FEMA_7
